model,metric,source,genre,gap,p_perm,p_maxT,perm_q,perm_q_by,maxT_q,maxT_q_by
homograph_binary,content_distance,raw,Hymn,-0.016676716307267858,0.775022497750225,1.0,0.8667560428423177,1.0,1.0,1.0
homograph_binary,content_distance,raw,Lament,0.038672138230430086,0.0040995900409959,0.4243575642435756,0.009593040695930406,0.051261919223460885,0.7811754538831831,1.0
homograph_binary,content_distance,raw,Praise,0.014395557408457882,0.1782821717828217,0.9367063293670633,0.2543782207145139,1.0,1.0,1.0
homograph_binary,content_distance,raw,Royal,0.04554511199561617,0.056194380561943806,0.31196880311968805,0.24168790017549968,1.0,1.0,1.0
homograph_binary,content_distance,raw,Thanksgiving,0.09712411335687388,0.0016998300169983002,0.009499050094990502,0.010814303185066109,0.05722111259487665,0.05438456154384561,0.2877619636021297
homograph_binary,content_distance,raw,Trust,-0.007279887732925983,0.5585441455854414,1.0,0.9036778565134141,1.0,1.0,1.0
homograph_binary,content_distance,raw,Wisdom,0.09964620627108078,0.0008999100089991,0.0072992700729927005,0.0017901435662885325,0.009472085701189258,0.013001824817518248,0.06914102166140737
homograph_binary,content_distance,length_controlled,Hymn,-0.009533726606869505,0.6592340765923408,1.0,0.7559008805001852,1.0,1.0,1.0
homograph_binary,content_distance,length_controlled,Lament,0.04184467873589097,0.0014998500149985001,0.3625637436256374,0.0026588250265882503,0.014207849008719756,0.5907107919345052,1.0
homograph_binary,content_distance,length_controlled,Praise,0.015674982089869848,0.1546845315468453,0.9159084091590841,0.21804927940940844,1.0,0.9997000299970003,1.0
homograph_binary,content_distance,length_controlled,Royal,0.04306597371999889,0.0634936506349365,0.34236576342365765,0.273469374374038,1.0,1.0,1.0
homograph_binary,content_distance,length_controlled,Thanksgiving,0.09772870314187931,0.0014998500149985001,0.007699230076992301,0.009168648352556048,0.04851355198261281,0.04367950301744019,0.2311188911090179
homograph_binary,content_distance,length_controlled,Trust,-0.0029784557946906758,0.5149485051494851,1.0,0.8436203549456376,1.0,1.0,1.0
homograph_binary,content_distance,length_controlled,Wisdom,0.08506396026376037,0.003999600039996,0.0245975402459754,0.007046914356183429,0.03728694053801486,0.0412370527653117,0.21929013800104707
homograph_binary,structural_distance,raw,Hymn,0.06265257573888633,0.0004999500049995,0.057894210578942104,0.001117535305293,0.005942822168050056,0.14730975882003638,0.7871728263035183
homograph_binary,structural_distance,raw,Lament,0.045564919805481385,0.00019998000199980003,0.21397860213978603,0.0008068158701371243,0.004311347285404616,0.9885511448855113,1.0
homograph_binary,structural_distance,raw,Praise,-0.005962261032804561,0.6766323367663234,1.0,0.8042076980420769,1.0,1.0,1.0
homograph_binary,structural_distance,raw,Royal,0.011444143603039802,0.3237676232376762,0.9475052494750525,0.8069304180693041,1.0,1.0,1.0
homograph_binary,structural_distance,raw,Thanksgiving,0.04346504145483315,0.0628937106289371,0.24467553244675533,0.2803115037333476,1.0,1.0,1.0
homograph_binary,structural_distance,raw,Trust,0.03056994971392324,0.19918008199180082,0.5046495350464953,0.45307797987324555,1.0,1.0,1.0
homograph_binary,structural_distance,raw,Wisdom,-0.0037264091960269585,0.5520447955204479,1.0,0.9999000099990001,1.0,1.0,1.0
homograph_binary,structural_distance,length_controlled,Hymn,0.0329681393289672,0.020597940205979402,0.32186781321867813,0.03979940988951952,0.21164504982214877,0.6217640531028864,1.0
homograph_binary,structural_distance,length_controlled,Lament,0.032380653714912354,0.0007999200079992001,0.33396660333966605,0.006685045781136172,0.03572259179335253,1.0,1.0
homograph_binary,structural_distance,length_controlled,Praise,-0.011279222443869863,0.8605139486051395,1.0,0.9306165035670345,1.0,1.0,1.0
homograph_binary,structural_distance,length_controlled,Royal,0.021746807554781974,0.1498850114988501,0.6219378062193781,0.5804066652158313,1.0,1.0,1.0
homograph_binary,structural_distance,length_controlled,Thanksgiving,0.0409525210985347,0.046995300469953004,0.1877812218778122,0.2522685231476852,1.0,0.9501520436191674,1.0
homograph_binary,structural_distance,length_controlled,Trust,0.012694299853330555,0.34006599340065996,0.8817118288171183,0.6105812495673509,1.0,1.0,1.0
homograph_binary,structural_distance,length_controlled,Wisdom,0.05687367178882495,0.007899210078992101,0.054394560543945605,0.048557644235576444,0.2569303246447587,0.2856228662848001,1.0
homograph_binary,structural_distance,length_and_content_controlled,Hymn,0.03619515861906205,0.006299370062993701,0.200979902009799,0.02244150584941506,0.11933929766215519,0.6326604181687094,1.0
homograph_binary,structural_distance,length_and_content_controlled,Lament,0.018216875893647125,0.013298670132986702,0.6522347765223477,0.12073192680731926,0.6451500077879467,1.0,1.0
homograph_binary,structural_distance,length_and_content_controlled,Praise,-0.016584961916133952,0.9748025197480252,1.0,0.9998000199980002,1.0,1.0,1.0
homograph_binary,structural_distance,length_and_content_controlled,Royal,0.00716964023378072,0.3417658234176582,0.9619038096190381,0.7362860488144735,1.0,1.0,1.0
homograph_binary,structural_distance,length_and_content_controlled,Thanksgiving,0.007872863663506095,0.34636536346365365,0.9518048195180482,0.7259236101706285,1.0,1.0,1.0
homograph_binary,structural_distance,length_and_content_controlled,Trust,0.013702461163226475,0.3046695330466953,0.8051194880511949,0.6387553552337074,1.0,1.0,1.0
homograph_binary,structural_distance,length_and_content_controlled,Wisdom,0.028080834320106322,0.08049195080491951,0.36196380361963804,0.4426237376262374,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,raw,Hymn,0.001001605007375797,0.46085391460853914,0.9996000399960004,0.9881702095277198,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,raw,Lament,0.00916545966991611,0.0007999200079992001,0.24817518248175183,0.010584655820132273,0.05656077033947484,1.0,1.0
homograph_binary,adjacent_similarity_distance,raw,Praise,-0.009825596823026264,0.9995000499950005,1.0,1.0,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,raw,Royal,0.007153787912159218,0.1024897510248975,0.47155284471552844,0.6982854905998762,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,raw,Thanksgiving,0.005008449774310843,0.22617738226177383,0.7709229077092291,0.6278800691359435,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,raw,Trust,0.019371632581461042,0.0016998300169983002,0.0022997700229977,0.008139186081391862,0.04306641632140717,0.011814947537504313,0.06251576562784911
homograph_binary,adjacent_similarity_distance,raw,Wisdom,0.004588983143107607,0.25077492250774924,0.8245175482451755,0.5611523593403372,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_controlled,Hymn,-3.0575062533254316e-05,0.5533446655334466,1.0,0.9863544618989428,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_controlled,Lament,0.00870701954637327,0.0010998900109989002,0.2856714328567143,0.007799220077992201,0.04167635709224462,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_controlled,Praise,-0.010010476924005487,0.9994000599940006,1.0,1.0,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_controlled,Royal,0.007512029660498599,0.0893910608939106,0.42495750424957507,0.6857373086220788,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_controlled,Thanksgiving,0.004921085021913339,0.23367663233676633,0.785921407859214,0.6336691912204129,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_controlled,Trust,0.01875006479193041,0.0017998200179982,0.0022997700229977,0.007654406973095793,0.0405013319637058,0.01072892710728927,0.05676936696912762
homograph_binary,adjacent_similarity_distance,length_controlled,Wisdom,0.006696154556560375,0.13408659134086592,0.53004699530047,0.606078677846501,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_and_content_controlled,Hymn,0.0005466241434221443,0.48975102489751027,0.9998000199980002,0.9942005799420058,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_and_content_controlled,Lament,0.0061736224461900495,0.014598540145985401,0.5797420257974203,0.0714928507149285,0.38203327334557563,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_and_content_controlled,Praise,-0.010959485385094203,0.9999000099990001,1.0,1.0,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_and_content_controlled,Royal,0.004904691852328126,0.2054794520547945,0.75002499750025,0.7555317195553172,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_and_content_controlled,Thanksgiving,-0.0009956915103431462,0.6036396360363964,1.0,0.8622011216599859,1.0,1.0,1.0
homograph_binary,adjacent_similarity_distance,length_and_content_controlled,Trust,0.018930389064962527,0.0030996900309969004,0.0046995300469953,0.014336066393360665,0.07585561965702398,0.02130986901309869,0.11275570818695695
homograph_binary,adjacent_similarity_distance,length_and_content_controlled,Wisdom,0.0015461379529543781,0.4450554944505549,0.9962003799620038,0.8506189381061894,1.0,1.0,1.0
homograph_binary,step_magnitude_distance,raw,Hymn,-0.0001305975549071997,0.557044295570443,1.0,1.0,1.0,1.0,1.0
homograph_binary,step_magnitude_distance,raw,Lament,0.007818196363904066,0.000999900009999,0.26047395260473954,0.013825890138258901,0.07388081484534273,1.0,1.0
homograph_binary,step_magnitude_distance,raw,Praise,-0.009243455279430261,0.9995000499950005,1.0,1.0,1.0,1.0,1.0
homograph_binary,step_magnitude_distance,raw,Royal,0.006294587213812375,0.100989901009899,0.46335366463353667,1.0,1.0,1.0,1.0
homograph_binary,step_magnitude_distance,raw,Thanksgiving,0.003657590805121555,0.2813718628137186,0.8741125887411259,1.0,1.0,1.0,1.0
homograph_binary,step_magnitude_distance,raw,Trust,0.016908133347961443,0.0013998600139986002,0.0018998100189981002,0.006936806319368063,0.036704332092108376,0.009585405095854052,0.05071871343636794
homograph_binary,step_magnitude_distance,raw,Wisdom,0.0045653121392862026,0.21607839216078392,0.7490250974902509,0.7201372885967218,1.0,1.0,1.0
homograph_binary,step_magnitude_distance,length_controlled,Hymn,-0.0006602735026053153,0.6062393760623938,1.0,1.0,1.0,1.0,1.0
